City/Town,County,State,Region,CountyID,StateID,RegionID
Broadway,,Virginia,South,165,51,3
Dayton,,Virginia,South,165,51,3
Elkton,,Virginia,South,165,51,3
Grottoes (pt.),,Virginia,South,165,51,3
Mount Crawford,,Virginia,South,165,51,3
Timberville,,Virginia,South,165,51,3
,Rockingham County,Virginia,South,165,51,3
Cleveland,,Virginia,South,167,51,3
Honaker,,Virginia,South,167,51,3
Lebanon,,Virginia,South,167,51,3
St. Paul (pt.),,Virginia,South,167,51,3
,Russell County,Virginia,South,167,51,3
Clinchport,,Virginia,South,169,51,3
Duffield,,Virginia,South,169,51,3
Dungannon,,Virginia,South,169,51,3
Gate City,,Virginia,South,169,51,3
Nickelsville,,Virginia,South,169,51,3
Weber City,,Virginia,South,169,51,3
,Scott County,Virginia,South,169,51,3
Edinburg,,Virginia,South,171,51,3
Mount Jackson,,Virginia,South,171,51,3
New Market,,Virginia,South,171,51,3
Strasburg,,Virginia,South,171,51,3
Toms Brook,,Virginia,South,171,51,3
Woodstock,,Virginia,South,171,51,3
,Shenandoah County,Virginia,South,171,51,3
Chilhowie,,Virginia,South,173,51,3
Marion,,Virginia,South,173,51,3
Saltville (pt.),,Virginia,South,173,51,3
,Smyth County,Virginia,South,173,51,3
Boykins,,Virginia,South,175,51,3
Branchville,,Virginia,South,175,51,3
Capron,,Virginia,South,175,51,3
Courtland,,Virginia,South,175,51,3
Ivor,,Virginia,South,175,51,3
Newsoms,,Virginia,South,175,51,3
,Southampton County,Virginia,South,175,51,3
,Spotsylvania County,Virginia,South,177,51,3
,Stafford County,Virginia,South,179,51,3
Claremont,,Virginia,South,181,51,3
Dendron,,Virginia,South,181,51,3
Surry,,Virginia,South,181,51,3
,Surry County,Virginia,South,181,51,3
Jarratt (pt.),,Virginia,South,183,51,3
Stony Creek,,Virginia,South,183,51,3
Wakefield,,Virginia,South,183,51,3
Waverly,,Virginia,South,183,51,3
,Sussex County,Virginia,South,183,51,3
Bluefield,,Virginia,South,185,51,3
Cedar Bluff,,Virginia,South,185,51,3
Pocahontas,,Virginia,South,185,51,3
Richlands,,Virginia,South,185,51,3
Tazewell,,Virginia,South,185,51,3
,Tazewell County,Virginia,South,185,51,3
Front Royal,,Virginia,South,187,51,3
,Warren County,Virginia,South,187,51,3
Abingdon,,Virginia,South,191,51,3
Damascus,,Virginia,South,191,51,3
Glade Spring,,Virginia,South,191,51,3
Saltville (pt.),,Virginia,South,191,51,3
,Washington County,Virginia,South,191,51,3
Colonial Beach,,Virginia,South,193,51,3
Montross,,Virginia,South,193,51,3
,Westmoreland County,Virginia,South,193,51,3
Appalachia,,Virginia,South,195,51,3
Big Stone Gap,,Virginia,South,195,51,3
Coeburn,,Virginia,South,195,51,3
Pound,,Virginia,South,195,51,3
St. Paul (pt.),,Virginia,South,195,51,3
Wise,,Virginia,South,195,51,3
,Wise County,Virginia,South,195,51,3
Rural Retreat,,Virginia,South,197,51,3
Wytheville,,Virginia,South,197,51,3
,Wythe County,Virginia,South,197,51,3
,York County,Virginia,South,199,51,3
Alexandria,,Virginia,South,510,51,3
,Alexandria city,Virginia,South,510,51,3
Bristol,,Virginia,South,520,51,3
,Bristol city,Virginia,South,520,51,3
Buena Vista,,Virginia,South,530,51,3
,Buena Vista city,Virginia,South,530,51,3
Charlottesville,,Virginia,South,540,51,3
,Charlottesville city,Virginia,South,540,51,3
Chesapeake,,Virginia,South,550,51,3
,Chesapeake city,Virginia,South,550,51,3
Colonial Heights,,Virginia,South,570,51,3
,Colonial Heights city,Virginia,South,570,51,3
Covington,,Virginia,South,580,51,3
,Covington city,Virginia,South,580,51,3
Danville,,Virginia,South,590,51,3
,Danville city,Virginia,South,590,51,3
Emporia,,Virginia,South,595,51,3
,Emporia city,Virginia,South,595,51,3
Fairfax,,Virginia,South,600,51,3
,Fairfax city,Virginia,South,600,51,3
Falls Church,,Virginia,South,610,51,3
,Falls Church city,Virginia,South,610,51,3
Franklin,,Virginia,South,620,51,3
,Franklin city,Virginia,South,620,51,3
Fredericksburg,,Virginia,South,630,51,3
,Fredericksburg city,Virginia,South,630,51,3
Galax,,Virginia,South,640,51,3
,Galax city,Virginia,South,640,51,3
Hampton,,Virginia,South,650,51,3
,Hampton city,Virginia,South,650,51,3
Harrisonburg,,Virginia,South,660,51,3
,Harrisonburg city,Virginia,South,660,51,3
Hopewell,,Virginia,South,670,51,3
,Hopewell city,Virginia,South,670,51,3
Lexington,,Virginia,South,678,51,3
,Lexington city,Virginia,South,678,51,3
Lynchburg,,Virginia,South,680,51,3
,Lynchburg city,Virginia,South,680,51,3
Manassas,,Virginia,South,683,51,3
,Manassas city,Virginia,South,683,51,3
Manassas Park,,Virginia,South,685,51,3
,Manassas Park city,Virginia,South,685,51,3
Martinsville,,Virginia,South,690,51,3
,Martinsville city,Virginia,South,690,51,3
Newport News,,Virginia,South,700,51,3
,Newport News city,Virginia,South,700,51,3
Norfolk,,Virginia,South,710,51,3
,Norfolk city,Virginia,South,710,51,3
Norton,,Virginia,South,720,51,3
,Norton city,Virginia,South,720,51,3
Petersburg,,Virginia,South,730,51,3
,Petersburg city,Virginia,South,730,51,3
Poquoson,,Virginia,South,735,51,3
,Poquoson city,Virginia,South,735,51,3
Portsmouth,,Virginia,South,740,51,3
,Portsmouth city,Virginia,South,740,51,3
Radford,,Virginia,South,750,51,3
,Radford city,Virginia,South,750,51,3
Richmond,,Virginia,South,760,51,3
,Richmond city,Virginia,South,760,51,3
Roanoke,,Virginia,South,770,51,3
,Roanoke city,Virginia,South,770,51,3
Salem,,Virginia,South,775,51,3
,Salem city,Virginia,South,775,51,3
Staunton,,Virginia,South,790,51,3
,Staunton city,Virginia,South,790,51,3
Suffolk,,Virginia,South,800,51,3
,Suffolk city,Virginia,South,800,51,3
Virginia Beach,,Virginia,South,810,51,3
,Virginia Beach city,Virginia,South,810,51,3
Waynesboro,,Virginia,South,820,51,3
,Waynesboro city,Virginia,South,820,51,3
Williamsburg,,Virginia,South,830,51,3
,Williamsburg city,Virginia,South,830,51,3
Winchester,,Virginia,South,840,51,3
,Winchester city,Virginia,South,840,51,3
,,Washington,West,000,53,4
Hatton,,Washington,West,001,53,4
Lind,,Washington,West,001,53,4
Othello,,Washington,West,001,53,4
Ritzville,,Washington,West,001,53,4
Washtucna,,Washington,West,001,53,4
,Adams County,Washington,West,001,53,4
Asotin,,Washington,West,003,53,4
Clarkston,,Washington,West,003,53,4
,Asotin County,Washington,West,003,53,4
Benton City,,Washington,West,005,53,4
Kennewick,,Washington,West,005,53,4
Prosser,,Washington,West,005,53,4
Richland,,Washington,West,005,53,4
West Richland,,Washington,West,005,53,4
,Benton County,Washington,West,005,53,4
Cashmere,,Washington,West,007,53,4
Chelan,,Washington,West,007,53,4
Entiat,,Washington,West,007,53,4
Leavenworth,,Washington,West,007,53,4
Wenatchee,,Washington,West,007,53,4
,Chelan County,Washington,West,007,53,4
Forks,,Washington,West,009,53,4
Port Angeles,,Washington,West,009,53,4
Sequim,,Washington,West,009,53,4
,Clallam County,Washington,West,009,53,4
Battle Ground,,Washington,West,011,53,4
Camas,,Washington,West,011,53,4
La Center,,Washington,West,011,53,4
Ridgefield,,Washington,West,011,53,4
Vancouver,,Washington,West,011,53,4
Washougal,,Washington,West,011,53,4
Woodland (pt.),,Washington,West,011,53,4
Yacolt,,Washington,West,011,53,4
,Clark County,Washington,West,011,53,4
Dayton,,Washington,West,013,53,4
Starbuck,,Washington,West,013,53,4
,Columbia County,Washington,West,013,53,4
Castle Rock,,Washington,West,015,53,4
Kalama,,Washington,West,015,53,4
Kelso,,Washington,West,015,53,4
Longview,,Washington,West,015,53,4
Woodland (pt.),,Washington,West,015,53,4
,Cowlitz County,Washington,West,015,53,4
Bridgeport,,Washington,West,017,53,4
Coulee Dam (pt.),,Washington,West,017,53,4
East Wenatchee,,Washington,West,017,53,4
Mansfield,,Washington,West,017,53,4
Rock Island,,Washington,West,017,53,4
Waterville,,Washington,West,017,53,4
,Douglas County,Washington,West,017,53,4
Republic,,Washington,West,019,53,4
,Ferry County,Washington,West,019,53,4
Connell,,Washington,West,021,53,4
Kahlotus,,Washington,West,021,53,4
Mesa,,Washington,West,021,53,4
Pasco,,Washington,West,021,53,4
,Franklin County,Washington,West,021,53,4
Pomeroy,,Washington,West,023,53,4
,Garfield County,Washington,West,023,53,4
Coulee City,,Washington,West,025,53,4
Coulee Dam (pt.),,Washington,West,025,53,4
Electric City,,Washington,West,025,53,4
Ephrata,,Washington,West,025,53,4
George,,Washington,West,025,53,4
Grand Coulee,,Washington,West,025,53,4
Hartline,,Washington,West,025,53,4
Krupp,,Washington,West,025,53,4
Mattawa,,Washington,West,025,53,4
Moses Lake,,Washington,West,025,53,4
Quincy,,Washington,West,025,53,4
Royal City,,Washington,West,025,53,4
Soap Lake,,Washington,West,025,53,4
Warden,,Washington,West,025,53,4
Wilson Creek,,Washington,West,025,53,4
,Grant County,Washington,West,025,53,4
Aberdeen,,Washington,West,027,53,4
Cosmopolis,,Washington,West,027,53,4
Elma,,Washington,West,027,53,4
Hoquiam,,Washington,West,027,53,4
McCleary,,Washington,West,027,53,4
Montesano,,Washington,West,027,53,4
Oakville,,Washington,West,027,53,4
Ocean Shores,,Washington,West,027,53,4
Westport,,Washington,West,027,53,4
,Grays Harbor County,Washington,West,027,53,4
Coupeville,,Washington,West,029,53,4
Langley,,Washington,West,029,53,4
Oak Harbor,,Washington,West,029,53,4
,Island County,Washington,West,029,53,4
Port Townsend,,Washington,West,031,53,4
,Jefferson County,Washington,West,031,53,4
Algona,,Washington,West,033,53,4
Auburn (pt.),,Washington,West,033,53,4
Beaux Arts Village,,Washington,West,033,53,4
Bellevue,,Washington,West,033,53,4
Black Diamond,,Washington,West,033,53,4
Bothell (pt.),,Washington,West,033,53,4
Burien,,Washington,West,033,53,4
Carnation,,Washington,West,033,53,4
Clyde Hill,,Washington,West,033,53,4
Covington,,Washington,West,033,53,4
Des Moines,,Washington,West,033,53,4
Duvall,,Washington,West,033,53,4
Enumclaw (pt.),,Washington,West,033,53,4
Federal Way,,Washington,West,033,53,4
Hunts Point,,Washington,West,033,53,4
Issaquah,,Washington,West,033,53,4
Kenmore,,Washington,West,033,53,4
Kent,,Washington,West,033,53,4
Kirkland,,Washington,West,033,53,4
Lake Forest Park,,Washington,West,033,53,4
Maple Valley,,Washington,West,033,53,4
Medina,,Washington,West,033,53,4
Mercer Island,,Washington,West,033,53,4
Milton (pt.),,Washington,West,033,53,4
Newcastle,,Washington,West,033,53,4
Normandy Park,,Washington,West,033,53,4
North Bend,,Washington,West,033,53,4
Pacific (pt.),,Washington,West,033,53,4
Redmond,,Washington,West,033,53,4
Renton,,Washington,West,033,53,4
Sammamish,,Washington,West,033,53,4
SeaTac,,Washington,West,033,53,4
Seattle,,Washington,West,033,53,4
Shoreline,,Washington,West,033,53,4
Skykomish,,Washington,West,033,53,4
Snoqualmie,,Washington,West,033,53,4
Tukwila,,Washington,West,033,53,4
Woodinville,,Washington,West,033,53,4
Yarrow Point,,Washington,West,033,53,4
,King County,Washington,West,033,53,4
Bainbridge Island,,Washington,West,035,53,4
Bremerton,,Washington,West,035,53,4
Port Orchard,,Washington,West,035,53,4
Poulsbo,,Washington,West,035,53,4
,Kitsap County,Washington,West,035,53,4
Cle Elum,,Washington,West,037,53,4
Ellensburg,,Washington,West,037,53,4
Kittitas,,Washington,West,037,53,4
Roslyn,,Washington,West,037,53,4
South Cle Elum,,Washington,West,037,53,4
,Kittitas County,Washington,West,037,53,4
Bingen,,Washington,West,039,53,4
Goldendale,,Washington,West,039,53,4
White Salmon,,Washington,West,039,53,4
,Klickitat County,Washington,West,039,53,4
Centralia,,Washington,West,041,53,4
Chehalis,,Washington,West,041,53,4
Morton,,Washington,West,041,53,4
Mossyrock,,Washington,West,041,53,4
Napavine,,Washington,West,041,53,4
Pe Ell,,Washington,West,041,53,4
Toledo,,Washington,West,041,53,4
Vader,,Washington,West,041,53,4
Winlock,,Washington,West,041,53,4
,Lewis County,Washington,West,041,53,4
Almira,,Washington,West,043,53,4
Creston,,Washington,West,043,53,4
Davenport,,Washington,West,043,53,4
Harrington,,Washington,West,043,53,4
Odessa,,Washington,West,043,53,4
Reardan,,Washington,West,043,53,4
Sprague,,Washington,West,043,53,4
Wilbur,,Washington,West,043,53,4
,Lincoln County,Washington,West,043,53,4
Shelton,,Washington,West,045,53,4
,Mason County,Washington,West,045,53,4
Brewster,,Washington,West,047,53,4
Conconully,,Washington,West,047,53,4
Coulee Dam (pt.),,Washington,West,047,53,4
Elmer City,,Washington,West,047,53,4
Nespelem,,Washington,West,047,53,4
Okanogan,,Washington,West,047,53,4
Omak,,Washington,West,047,53,4
Oroville,,Washington,West,047,53,4
Pateros,,Washington,West,047,53,4
Riverside,,Washington,West,047,53,4
Tonasket,,Washington,West,047,53,4
Twisp,,Washington,West,047,53,4
Winthrop,,Washington,West,047,53,4
,Okanogan County,Washington,West,047,53,4
Ilwaco,,Washington,West,049,53,4
Long Beach,,Washington,West,049,53,4
Raymond,,Washington,West,049,53,4
South Bend,,Washington,West,049,53,4
,Pacific County,Washington,West,049,53,4
Cusick,,Washington,West,051,53,4
Ione,,Washington,West,051,53,4
Metaline,,Washington,West,051,53,4
Metaline Falls,,Washington,West,051,53,4
Newport,,Washington,West,051,53,4
,Pend Oreille County,Washington,West,051,53,4
Auburn (pt.),,Washington,West,053,53,4
Bonney Lake,,Washington,West,053,53,4
Buckley,,Washington,West,053,53,4
Carbonado,,Washington,West,053,53,4
DuPont,,Washington,West,053,53,4
Eatonville,,Washington,West,053,53,4
Edgewood,,Washington,West,053,53,4
Enumclaw (pt.),,Washington,West,053,53,4
Fife,,Washington,West,053,53,4
Fircrest,,Washington,West,053,53,4
Gig Harbor,,Washington,West,053,53,4
Lakewood,,Washington,West,053,53,4
Milton (pt.),,Washington,West,053,53,4
Orting,,Washington,West,053,53,4
Pacific (pt.),,Washington,West,053,53,4
Puyallup,,Washington,West,053,53,4
Roy,,Washington,West,053,53,4
Ruston,,Washington,West,053,53,4
South Prairie,,Washington,West,053,53,4
Steilacoom,,Washington,West,053,53,4
Sumner,,Washington,West,053,53,4
Tacoma,,Washington,West,053,53,4
University Place,,Washington,West,053,53,4
Wilkeson,,Washington,West,053,53,4
,Pierce County,Washington,West,053,53,4
Friday Harbor,,Washington,West,055,53,4
,San Juan County,Washington,West,055,53,4
Anacortes,,Washington,West,057,53,4
Burlington,,Washington,West,057,53,4
Concrete,,Washington,West,057,53,4
Hamilton,,Washington,West,057,53,4
La Conner,,Washington,West,057,53,4
Lyman,,Washington,West,057,53,4
Mount Vernon,,Washington,West,057,53,4
Sedro-Woolley,,Washington,West,057,53,4
,Skagit County,Washington,West,057,53,4
North Bonneville,,Washington,West,059,53,4
Stevenson,,Washington,West,059,53,4
,Skamania County,Washington,West,059,53,4
Arlington,,Washington,West,061,53,4
Bothell (pt.),,Washington,West,061,53,4
Brier,,Washington,West,061,53,4
Darrington,,Washington,West,061,53,4
Edmonds,,Washington,West,061,53,4
Everett,,Washington,West,061,53,4
Gold Bar,,Washington,West,061,53,4
Granite Falls,,Washington,West,061,53,4
Index,,Washington,West,061,53,4
Lake Stevens,,Washington,West,061,53,4
Lynnwood,,Washington,West,061,53,4
Marysville,,Washington,West,061,53,4
Mill Creek,,Washington,West,061,53,4
Monroe,,Washington,West,061,53,4
Mountlake Terrace,,Washington,West,061,53,4
Mukilteo,,Washington,West,061,53,4
Snohomish,,Washington,West,061,53,4
Stanwood,,Washington,West,061,53,4
Sultan,,Washington,West,061,53,4
Woodway,,Washington,West,061,53,4
,Snohomish County,Washington,West,061,53,4
Airway Heights,,Washington,West,063,53,4
Cheney,,Washington,West,063,53,4
Deer Park,,Washington,West,063,53,4
Fairfield,,Washington,West,063,53,4
Latah,,Washington,West,063,53,4
Liberty Lake,,Washington,West,063,53,4
Medical Lake,,Washington,West,063,53,4
Millwood,,Washington,West,063,53,4
Rockford,,Washington,West,063,53,4
Spangle,,Washington,West,063,53,4
Spokane,,Washington,West,063,53,4
Spokane Valley,,Washington,West,063,53,4
Waverly,,Washington,West,063,53,4
,Spokane County,Washington,West,063,53,4
Chewelah,,Washington,West,065,53,4
Colville,,Washington,West,065,53,4
Kettle Falls,,Washington,West,065,53,4
Marcus,,Washington,West,065,53,4
Northport,,Washington,West,065,53,4
Springdale,,Washington,West,065,53,4
,Stevens County,Washington,West,065,53,4
Bucoda,,Washington,West,067,53,4
Lacey,,Washington,West,067,53,4
Olympia,,Washington,West,067,53,4
Rainier,,Washington,West,067,53,4
Tenino,,Washington,West,067,53,4
Tumwater,,Washington,West,067,53,4
Yelm,,Washington,West,067,53,4
,Thurston County,Washington,West,067,53,4
Cathlamet,,Washington,West,069,53,4
,Wahkiakum County,Washington,West,069,53,4
College Place,,Washington,West,071,53,4
Prescott,,Washington,West,071,53,4
Waitsburg,,Washington,West,071,53,4
Walla Walla,,Washington,West,071,53,4
,Walla Walla County,Washington,West,071,53,4
Bellingham,,Washington,West,073,53,4
Blaine,,Washington,West,073,53,4
Everson,,Washington,West,073,53,4
Ferndale,,Washington,West,073,53,4
Lynden,,Washington,West,073,53,4
Nooksack,,Washington,West,073,53,4
Sumas,,Washington,West,073,53,4
,Whatcom County,Washington,West,073,53,4
Albion,,Washington,West,075,53,4
Colfax,,Washington,West,075,53,4
Colton,,Washington,West,075,53,4
Endicott,,Washington,West,075,53,4
Farmington,,Washington,West,075,53,4
Garfield,,Washington,West,075,53,4
LaCrosse,,Washington,West,075,53,4
Lamont,,Washington,West,075,53,4
Malden,,Washington,West,075,53,4
Oakesdale,,Washington,West,075,53,4
Palouse,,Washington,West,075,53,4
Pullman,,Washington,West,075,53,4
Rosalia,,Washington,West,075,53,4
St. John,,Washington,West,075,53,4
Tekoa,,Washington,West,075,53,4
Uniontown,,Washington,West,075,53,4
,Whitman County,Washington,West,075,53,4
Grandview,,Washington,West,077,53,4
Granger,,Washington,West,077,53,4
Harrah,,Washington,West,077,53,4
Mabton,,Washington,West,077,53,4
Moxee,,Washington,West,077,53,4
Naches,,Washington,West,077,53,4
Selah,,Washington,West,077,53,4
Sunnyside,,Washington,West,077,53,4
Tieton,,Washington,West,077,53,4
Toppenish,,Washington,West,077,53,4
Union Gap,,Washington,West,077,53,4
Wapato,,Washington,West,077,53,4
Yakima,,Washington,West,077,53,4
Zillah,,Washington,West,077,53,4
,Yakima County,Washington,West,077,53,4
,,West Virginia,South,000,54,3
Belington,,West Virginia,South,001,54,3
Junior,,West Virginia,South,001,54,3
Philippi,,West Virginia,South,001,54,3
,Barbour County,West Virginia,South,001,54,3
Hedgesville,,West Virginia,South,003,54,3
Martinsburg,,West Virginia,South,003,54,3
,Berkeley County,West Virginia,South,003,54,3
Danville,,West Virginia,South,005,54,3
Madison,,West Virginia,South,005,54,3
Sylvester,,West Virginia,South,005,54,3
Whitesville,,West Virginia,South,005,54,3
,Boone County,West Virginia,South,005,54,3
Burnsville,,West Virginia,South,007,54,3
Flatwoods,,West Virginia,South,007,54,3
Gassaway,,West Virginia,South,007,54,3
Sutton,,West Virginia,South,007,54,3
,Braxton County,West Virginia,South,007,54,3
Beech Bottom,,West Virginia,South,009,54,3
Bethany,,West Virginia,South,009,54,3
Follansbee,,West Virginia,South,009,54,3
Weirton (pt.),,West Virginia,South,009,54,3
Wellsburg,,West Virginia,South,009,54,3
Windsor Heights,,West Virginia,South,009,54,3
,Brooke County,West Virginia,South,009,54,3
Barboursville,,West Virginia,South,011,54,3
Huntington (pt.),,West Virginia,South,011,54,3
Milton,,West Virginia,South,011,54,3
,Cabell County,West Virginia,South,011,54,3
Grantsville,,West Virginia,South,013,54,3
,Calhoun County,West Virginia,South,013,54,3
Clay,,West Virginia,South,015,54,3
,Clay County,West Virginia,South,015,54,3
West Union,,West Virginia,South,017,54,3
,Doddridge County,West Virginia,South,017,54,3
Ansted,,West Virginia,South,019,54,3
Fayetteville,,West Virginia,South,019,54,3
Gauley Bridge,,West Virginia,South,019,54,3
Meadow Bridge,,West Virginia,South,019,54,3
Montgomery (pt.),,West Virginia,South,019,54,3
Mount Hope,,West Virginia,South,019,54,3
Oak Hill,,West Virginia,South,019,54,3
Pax,,West Virginia,South,019,54,3
Smithers (pt.),,West Virginia,South,019,54,3
Thurmond,,West Virginia,South,019,54,3
,Fayette County,West Virginia,South,019,54,3
Glenville,,West Virginia,South,021,54,3
Sand Fork,,West Virginia,South,021,54,3
,Gilmer County,West Virginia,South,021,54,3
Bayard,,West Virginia,South,023,54,3
Petersburg,,West Virginia,South,023,54,3
,Grant County,West Virginia,South,023,54,3
Alderson (pt.),,West Virginia,South,025,54,3
Falling Spring,,West Virginia,South,025,54,3
Lewisburg,,West Virginia,South,025,54,3
Quinwood,,West Virginia,South,025,54,3
Rainelle,,West Virginia,South,025,54,3
Ronceverte,,West Virginia,South,025,54,3
Rupert,,West Virginia,South,025,54,3
White Sulphur Springs,,West Virginia,South,025,54,3
,Greenbrier County,West Virginia,South,025,54,3
Capon Bridge,,West Virginia,South,027,54,3
Romney,,West Virginia,South,027,54,3
,Hampshire County,West Virginia,South,027,54,3
Chester,,West Virginia,South,029,54,3
New Cumberland,,West Virginia,South,029,54,3
Weirton (pt.),,West Virginia,South,029,54,3
,Hancock County,West Virginia,South,029,54,3
Moorefield,,West Virginia,South,031,54,3
Wardensville,,West Virginia,South,031,54,3
,Hardy County,West Virginia,South,031,54,3
Anmoore,,West Virginia,South,033,54,3
Bridgeport,,West Virginia,South,033,54,3
Clarksburg,,West Virginia,South,033,54,3
Lost Creek,,West Virginia,South,033,54,3
Lumberport,,West Virginia,South,033,54,3
Nutter Fort,,West Virginia,South,033,54,3
Salem,,West Virginia,South,033,54,3
Shinnston,,West Virginia,South,033,54,3
Stonewood,,West Virginia,South,033,54,3
